date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:16:36	36032/36032	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Apr%202023%2009:16:13%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v60-thinq-5g/%22https:/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v60-thinq-5g/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v60-thinq-5g/)
12:16:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:16:14%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-velvet-5g/%22https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg%22	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-velvet-5g/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg_	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-velvet-5g/)
12:16:37	36032/36032	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Apr%202023%2009:16:14%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-velvet-5g/%22https:/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-velvet-5g/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-velvet-5g/)
12:16:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:16:15%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g8-thinq/%22https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg%22	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g8-thinq/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg_	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g8-thinq/)
12:16:40	36032/36032	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Apr%202023%2009:16:16%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g8-thinq/%22https:/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g8-thinq/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g8-thinq/)
12:16:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:16:17%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g8/%22https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg%22	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g8/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg_	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g8/)
12:16:41	36032/36032	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Apr%202023%2009:16:18%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g8/%22https:/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g8/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g8/)
12:16:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:16:19%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k40/%22https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg%22	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k40/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg_	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k40/)
12:16:43	36032/36032	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Apr%202023%2009:16:20%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k40/%22https:/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k40/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k40/)
12:16:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:16:21%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-5/%22https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg%22	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-5/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg_	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-5/)
12:16:45	36032/36032	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Apr%202023%2009:16:22%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-5/%22https:/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-5/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-5/)
12:16:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:16:23%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v50-thinq/%22https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg%22	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v50-thinq/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg_	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v50-thinq/)
12:16:47	36032/36032	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Apr%202023%2009:16:24%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v50-thinq/%22https:/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v50-thinq/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v50-thinq/)
12:16:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:16:25%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-q8/%22https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg%22	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-q8/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg_	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-q8/)
12:16:48	36032/36032	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Apr%202023%2009:16:25%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-q8/%22https:/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-q8/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-q8/)
12:16:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:16:26%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-17-alpha/%22https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg%22	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-17-alpha/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg_	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-17-alpha/)
12:16:51	36032/36032	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Apr%202023%2009:16:27%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-17-alpha/%22https:/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-17-alpha/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-17-alpha/)
12:16:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:16:29%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g7-thinq/%22https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg%22	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g7-thinq/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg_	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g7-thinq/)
12:16:52	36032/36032	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Apr%202023%2009:16:29%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g7-thinq/%22https:/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g7-thinq/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g7-thinq/)
12:16:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:16:30%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g7-one/%22https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg%22	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g7-one/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg_	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g7-one/)
12:16:54	36032/36032	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Apr%202023%2009:16:31%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g7-one/%22https:/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g7-one/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g7-one/)
12:16:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:16:32%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k9/%22https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg%22	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k9/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg_	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k9/)
12:16:57	36032/36032	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Apr%202023%2009:16:33%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k9/%22https:/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k9/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k9/)
12:16:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:16:34%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k8/%22https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg%22	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k8/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg_	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k8/)
12:16:58	36032/36032	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Apr%202023%2009:16:35%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k8/%22https:/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k8/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-k8/)
12:16:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:16:36%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-4/%22https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg%22	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-4/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg_	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-4/)
12:17:00	36032/36032	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Apr%202023%2009:16:37%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-4/%22https:/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-4/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-4/)
12:17:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:16:38%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-x-power/%22https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg%22	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-x-power/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg_	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-x-power/)
12:17:01	36032/36032	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Apr%202023%2009:16:38%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-x-power/%22https:/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-x-power/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-x-power/)
12:17:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:16:39%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v40-thinq/%22https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg%22	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v40-thinq/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg_	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v40-thinq/)
12:17:03	36032/36032	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Apr%202023%2009:16:40%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v40-thinq/%22https:/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v40-thinq/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v40-thinq/)
12:17:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:16:41%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v40/%22https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg%22	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v40/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg_	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v40/)
12:17:05	36032/36032	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Apr%202023%2009:16:42%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v40/%22https:/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v40/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v40/)
12:17:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:16:43%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v35-thinq/%22https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg%22	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v35-thinq/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg_	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v35-thinq/)
12:17:06	36032/36032	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Apr%202023%2009:16:43%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v35-thinq/%22https:/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v35-thinq/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v35-thinq/)
12:17:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:16:44%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v30s-thinq/%22https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg%22	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v30s-thinq/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg_	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v30s-thinq/)
12:17:08	36032/36032	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Apr%202023%2009:16:45%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v30s-thinq/%22https:/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v30s-thinq/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v30s-thinq/)
12:17:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:16:46%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v30/%22https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg%22	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v30/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg_	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v30/)
12:17:09	36032/36032	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Apr%202023%2009:16:46%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v30/%22https:/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v30/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-v30/)
12:17:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:16:47%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-q7/%22https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg%22	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-q7/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg_	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-q7/)
12:17:11	36032/36032	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Apr%202023%2009:16:48%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-q7/%22https:/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-q7/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-q7/)
12:17:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:16:49%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g6/%22https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg%22	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g6/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg_	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g6/)
12:17:13	36032/36032	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Apr%202023%2009:16:50%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g6/%22https:/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g6/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-g6/)
12:17:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:16:51%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-3/%22https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg%22	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-3/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg_	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-3/)
12:17:15	36032/36032	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Apr%202023%2009:16:52%20GMT	https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-3/%22https:/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-3/_https_/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/repairs_banner.jpg	(from https://ifixandrepair.com/repair-services/smartphone-repairs/lg-repairs/lg-stylo-3/)
